Time in milliseconds,Time,Username,User,Domain,Source IP,Activity,Path,Entity Type,Device,Protocol
1719933308452,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File401.txt,txt,wrk-svm1,NFS
1719933308442,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File400.txt,txt,wrk-svm1,NFS
1719933308422,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File399.txt,txt,wrk-svm1,NFS
1719933308412,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File398.txt,txt,wrk-svm1,NFS
1719933308392,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File397.txt,txt,wrk-svm1,NFS
1719933308372,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File396.txt,txt,wrk-svm1,NFS
1719933308362,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File395.txt,txt,wrk-svm1,NFS
1719933308342,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File394.txt,txt,wrk-svm1,NFS
1719933308322,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File393.txt,txt,wrk-svm1,NFS
1719933308312,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File392.txt,txt,wrk-svm1,NFS
1719933308292,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File391.txt,txt,wrk-svm1,NFS
1719933308272,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File390.txt,txt,wrk-svm1,NFS
1719933308262,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File389.txt,txt,wrk-svm1,NFS
1719933308242,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File388.txt,txt,wrk-svm1,NFS
1719933308222,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File387.txt,txt,wrk-svm1,NFS
1719933308202,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File386.txt,txt,wrk-svm1,NFS
1719933308182,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File385.txt,txt,wrk-svm1,NFS
1719933308172,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File384.txt,txt,wrk-svm1,NFS
1719933308152,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File383.txt,txt,wrk-svm1,NFS
1719933308132,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File382.txt,txt,wrk-svm1,NFS
1719933308122,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File381.txt,txt,wrk-svm1,NFS
1719933308102,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File380.txt,txt,wrk-svm1,NFS
1719933308092,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File379.txt,txt,wrk-svm1,NFS
1719933308072,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File378.txt,txt,wrk-svm1,NFS
1719933308052,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File377.txt,txt,wrk-svm1,NFS
1719933308032,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File376.txt,txt,wrk-svm1,NFS
1719933308012,Jul 2 2024 17:15:08 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File375.txt,txt,wrk-svm1,NFS
1719933307992,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File374.txt,txt,wrk-svm1,NFS
1719933307982,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File373.txt,txt,wrk-svm1,NFS
1719933307962,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File372.txt,txt,wrk-svm1,NFS
1719933307952,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File371.txt,txt,wrk-svm1,NFS
1719933307932,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File370.txt,txt,wrk-svm1,NFS
1719933307922,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File369.txt,txt,wrk-svm1,NFS
1719933307912,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File368.txt,txt,wrk-svm1,NFS
1719933307892,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File367.txt,txt,wrk-svm1,NFS
1719933307872,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File366.txt,txt,wrk-svm1,NFS
1719933307862,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File365.txt,txt,wrk-svm1,NFS
1719933307842,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File364.txt,txt,wrk-svm1,NFS
1719933307832,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File363.txt,txt,wrk-svm1,NFS
1719933307812,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File362.txt,txt,wrk-svm1,NFS
1719933307792,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File361.txt,txt,wrk-svm1,NFS
1719933307772,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File360.txt,txt,wrk-svm1,NFS
1719933307762,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File359.txt,txt,wrk-svm1,NFS
1719933307742,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File358.txt,txt,wrk-svm1,NFS
1719933307722,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File357.txt,txt,wrk-svm1,NFS
1719933307712,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File356.txt,txt,wrk-svm1,NFS
1719933307692,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File355.txt,txt,wrk-svm1,NFS
1719933307672,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File354.txt,txt,wrk-svm1,NFS
1719933307662,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File353.txt,txt,wrk-svm1,NFS
1719933307642,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File352.txt,txt,wrk-svm1,NFS
1719933307622,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File351.txt,txt,wrk-svm1,NFS
1719933307612,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File350.txt,txt,wrk-svm1,NFS
1719933307582,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File349.txt,txt,wrk-svm1,NFS
1719933307562,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File348.txt,txt,wrk-svm1,NFS
1719933307542,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File347.txt,txt,wrk-svm1,NFS
1719933307522,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File346.txt,txt,wrk-svm1,NFS
1719933307502,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File345.txt,txt,wrk-svm1,NFS
1719933307482,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File344.txt,txt,wrk-svm1,NFS
1719933307472,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File343.txt,txt,wrk-svm1,NFS
1719933307462,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File342.txt,txt,wrk-svm1,NFS
1719933307442,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File341.txt,txt,wrk-svm1,NFS
1719933307422,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File340.txt,txt,wrk-svm1,NFS
1719933307402,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File339.txt,txt,wrk-svm1,NFS
1719933307392,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File338.txt,txt,wrk-svm1,NFS
1719933307372,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File337.txt,txt,wrk-svm1,NFS
1719933307362,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File336.txt,txt,wrk-svm1,NFS
1719933307342,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File335.txt,txt,wrk-svm1,NFS
1719933307332,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File334.txt,txt,wrk-svm1,NFS
1719933307312,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File333.txt,txt,wrk-svm1,NFS
1719933307292,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File332.txt,txt,wrk-svm1,NFS
1719933307272,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File331.txt,txt,wrk-svm1,NFS
1719933307262,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File330.txt,txt,wrk-svm1,NFS
1719933307242,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File329.txt,txt,wrk-svm1,NFS
1719933307232,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File328.txt,txt,wrk-svm1,NFS
1719933307212,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File327.txt,txt,wrk-svm1,NFS
1719933307202,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File326.txt,txt,wrk-svm1,NFS
1719933307182,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File325.txt,txt,wrk-svm1,NFS
1719933307172,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File324.txt,txt,wrk-svm1,NFS
1719933307152,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File323.txt,txt,wrk-svm1,NFS
1719933307132,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File322.txt,txt,wrk-svm1,NFS
1719933307112,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File321.txt,txt,wrk-svm1,NFS
1719933307092,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File320.txt,txt,wrk-svm1,NFS
1719933307082,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File319.txt,txt,wrk-svm1,NFS
1719933307062,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File318.txt,txt,wrk-svm1,NFS
1719933307052,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File317.txt,txt,wrk-svm1,NFS
1719933307032,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File316.txt,txt,wrk-svm1,NFS
1719933307012,Jul 2 2024 17:15:07 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File315.txt,txt,wrk-svm1,NFS
1719933306992,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File314.txt,txt,wrk-svm1,NFS
1719933306972,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File313.txt,txt,wrk-svm1,NFS
1719933306962,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File312.txt,txt,wrk-svm1,NFS
1719933306942,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File311.txt,txt,wrk-svm1,NFS
1719933306932,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File310.txt,txt,wrk-svm1,NFS
1719933306912,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File309.txt,txt,wrk-svm1,NFS
1719933306892,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File308.txt,txt,wrk-svm1,NFS
1719933306882,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File307.txt,txt,wrk-svm1,NFS
1719933306862,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File306.txt,txt,wrk-svm1,NFS
1719933306852,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File305.txt,txt,wrk-svm1,NFS
1719933306832,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File304.txt,txt,wrk-svm1,NFS
1719933306822,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File303.txt,txt,wrk-svm1,NFS
1719933306802,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File302.txt,txt,wrk-svm1,NFS
1719933306782,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File301.txt,txt,wrk-svm1,NFS
1719933306772,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File300.txt,txt,wrk-svm1,NFS
1719933306752,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File299.txt,txt,wrk-svm1,NFS
1719933306732,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File298.txt,txt,wrk-svm1,NFS
1719933306722,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File297.txt,txt,wrk-svm1,NFS
1719933306702,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File296.txt,txt,wrk-svm1,NFS
1719933306692,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File295.txt,txt,wrk-svm1,NFS
1719933306672,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File294.txt,txt,wrk-svm1,NFS
1719933306662,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File293.txt,txt,wrk-svm1,NFS
1719933306632,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File292.txt,txt,wrk-svm1,NFS
1719933306622,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File291.txt,txt,wrk-svm1,NFS
1719933306602,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File290.txt,txt,wrk-svm1,NFS
1719933306582,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File289.txt,txt,wrk-svm1,NFS
1719933306572,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File288.txt,txt,wrk-svm1,NFS
1719933306552,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File287.txt,txt,wrk-svm1,NFS
1719933306542,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File286.txt,txt,wrk-svm1,NFS
1719933306522,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File285.txt,txt,wrk-svm1,NFS
1719933306502,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File284.txt,txt,wrk-svm1,NFS
1719933306492,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File283.txt,txt,wrk-svm1,NFS
1719933306482,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File282.txt,txt,wrk-svm1,NFS
1719933306452,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File281.txt,txt,wrk-svm1,NFS
1719933306442,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File280.txt,txt,wrk-svm1,NFS
1719933306422,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File279.txt,txt,wrk-svm1,NFS
1719933306402,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File278.txt,txt,wrk-svm1,NFS
1719933306382,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File277.txt,txt,wrk-svm1,NFS
1719933306362,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File276.txt,txt,wrk-svm1,NFS
1719933306352,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File275.txt,txt,wrk-svm1,NFS
1719933306332,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File274.txt,txt,wrk-svm1,NFS
1719933306312,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File273.txt,txt,wrk-svm1,NFS
1719933306292,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File272.txt,txt,wrk-svm1,NFS
1719933306282,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File271.txt,txt,wrk-svm1,NFS
1719933306262,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File270.txt,txt,wrk-svm1,NFS
1719933306252,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File269.txt,txt,wrk-svm1,NFS
1719933306232,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File268.txt,txt,wrk-svm1,NFS
1719933306212,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File267.txt,txt,wrk-svm1,NFS
1719933306192,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File266.txt,txt,wrk-svm1,NFS
1719933306182,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File265.txt,txt,wrk-svm1,NFS
1719933306162,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File264.txt,txt,wrk-svm1,NFS
1719933306152,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File263.txt,txt,wrk-svm1,NFS
1719933306132,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File262.txt,txt,wrk-svm1,NFS
1719933306122,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File261.txt,txt,wrk-svm1,NFS
1719933306102,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File260.txt,txt,wrk-svm1,NFS
1719933306092,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File259.txt,txt,wrk-svm1,NFS
1719933306072,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File258.txt,txt,wrk-svm1,NFS
1719933306052,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File257.txt,txt,wrk-svm1,NFS
1719933306042,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File256.txt,txt,wrk-svm1,NFS
1719933306022,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File255.txt,txt,wrk-svm1,NFS
1719933306002,Jul 2 2024 17:15:06 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File254.txt,txt,wrk-svm1,NFS
1719933305982,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File253.txt,txt,wrk-svm1,NFS
1719933305962,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File252.txt,txt,wrk-svm1,NFS
1719933305952,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File251.txt,txt,wrk-svm1,NFS
1719933305932,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File250.txt,txt,wrk-svm1,NFS
1719933305912,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File249.txt,txt,wrk-svm1,NFS
1719933305902,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File248.txt,txt,wrk-svm1,NFS
1719933305882,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File247.txt,txt,wrk-svm1,NFS
1719933305872,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File246.txt,txt,wrk-svm1,NFS
1719933305852,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File245.txt,txt,wrk-svm1,NFS
1719933305842,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File244.txt,txt,wrk-svm1,NFS
1719933305822,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File243.txt,txt,wrk-svm1,NFS
1719933305802,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File242.txt,txt,wrk-svm1,NFS
1719933305782,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File241.txt,txt,wrk-svm1,NFS
1719933305772,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File240.txt,txt,wrk-svm1,NFS
1719933305752,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File239.txt,txt,wrk-svm1,NFS
1719933305742,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File238.txt,txt,wrk-svm1,NFS
1719933305732,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File237.txt,txt,wrk-svm1,NFS
1719933305712,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File236.txt,txt,wrk-svm1,NFS
1719933305692,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File235.txt,txt,wrk-svm1,NFS
1719933305682,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File234.txt,txt,wrk-svm1,NFS
1719933305662,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File233.txt,txt,wrk-svm1,NFS
1719933305652,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File232.txt,txt,wrk-svm1,NFS
1719933305632,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File231.txt,txt,wrk-svm1,NFS
1719933305612,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File230.txt,txt,wrk-svm1,NFS
1719933305602,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File229.txt,txt,wrk-svm1,NFS
1719933305582,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File228.txt,txt,wrk-svm1,NFS
1719933305572,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File227.txt,txt,wrk-svm1,NFS
1719933305552,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File226.txt,txt,wrk-svm1,NFS
1719933305542,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File225.txt,txt,wrk-svm1,NFS
1719933305522,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File224.txt,txt,wrk-svm1,NFS
1719933305502,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File223.txt,txt,wrk-svm1,NFS
1719933305482,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File222.txt,txt,wrk-svm1,NFS
1719933305462,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File221.txt,txt,wrk-svm1,NFS
